killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
S1897,Swomps,7,624293.2,378854.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,260,arena_clb,34,624638.8,377714.5
Down and Out,HanSwoleOh,7,623872.8,378332.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,260,ArenaCyber2,34,623216.8,378330.6
SKS,HanSwoleOh,7,258355.8,560218,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1141,AVbitshy,16,265029.4,564482.8
SKS,jjjjjjaaaaa,19,459051.2,642333.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,164,Allen_S,39,460846,644207.9
Mini 14,Strajik,5,331697.8,386311.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1017,sdTWTbs,18,328469.8,392033.9
Punch,UmTiLL,40,459817.8,629419.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,109,76SamF,19,459801.1,629331.8
Falling,G_Force,6,352860.2,467503.8,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,905,krisns,21,352888.2,467900.5
Kar98k,jjjjjjaaaaa,19,457221.8,644404.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,385,Placeyer,30,463781.3,644509.7
Falling,G_Force,6,352978.8,467349.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,905,saver12138,21,352727.8,467356.8
Down and Out,Braze_It,32,435568.8,639917.5,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,265,LucKyOliver-10,33,435958.8,640316.3
Bluezone,,,,,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,790,akm4a1asdfasf,39,0,0
Mini 14,Westifer,4,345031.3,559228.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,835,LaiziQFdefudimo,20,354505.2,571891.9
Down and Out,Swomps,7,256327.9,563063.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1141,yangjiedsf,16,257840,564211.3
M16A4,DeadlyAyrab,15,325690.1,397803.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1092,aLinqqqqq,18,328151,392968.8
AKM,xiaolangqi,30,466549.4,642100.4,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,118,ppjie1995,39,465845.8,641276.3
S12K,Lizurd,9,376087.8,419248.7,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,877,dbwdbwdwb,22,376717.2,419223.3
Mini 14,BIGSEX,1,181097.7,451298.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1210,5tygfv,12,182795,446665.8
Mini 14,Strajik,5,327423.7,390841.5,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1153,DeadliestAyyyrab,15,327699.2,394393.9
M416,aLinqqqqq,18,577393.1,131823.9,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,239,kulun1995,35,578447.5,131152.8
S12K,Minato27,3,198994.5,287022.8,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,327,SJSJGBT,31,198250,287050.8
UMP9,DrUnKjN_bUm,27,414624.6,481672.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,450,arktaterthot20,29,414908.9,480490.3
Down and Out,FaZe_Carl,4,211035.1,504031.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1281,Cdai123,11,210382.5,503847
SKS,76SamF,19,460323.2,628665.6,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,97,EcupV5,40,462354.5,626858.1
M16A4,aLinqqqqq,18,574090.3,134144.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,210,JOKER-LM,35,574827.6,134204.7
Falling,Westifer,4,346164.2,559256.3,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,592,ZERO-1007,14,365300.7,557561.5
S686,pvtmartinmartin,17,169810.4,292142.8,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,308,yjcwjh,12,169571.3,292538.4
Bluezone,,,,,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,789,XiaoTian188288,42,0,0
AKM,jjjjjjaaaaa,19,460757.6,644124.4,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,266,xiaolangqi,30,463153.8,644338.4
Down and Out,LaiziQFdefudimo,20,609330.7,603309.2,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,471,Joeweixi,28,605519.6,598332
AKM,blaxfire,5,326612.1,392129.5,ERANGEL,2U4GBNA0YmnIQQesqcucTHDFVqlXEAUiUHhJp3yec6c0hzQHABUNJuJZ21mrZjZn,1172,zhi_0520,13,321176.4,395913.7
M416,uknowhu,20,184749.8,303938.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,631,itzschizophrenia,22,183851.7,304120.8
SCAR-L,JXJWFHN,2,161824.7,278234.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,307,williamecho,23,162378.7,277312.6
SCAR-L,uknowhu,20,210179.3,283321.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,262,Sorete24,28,210438.7,282405.8
Down and Out,play301,4,144406,440734,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1570,MaChao-uncle,5,142856.3,448928.9
M416,play301,4,145810.3,440095.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1540,YoYoKaiKai,5,143029,448829.8
S12K,ztao802388,24,448017.2,620842.4,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,175,JiangZeMin,30,447762.3,621061.7
M416,XMTV840,19,436587.6,638303.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,206,fuermol,29,436004.6,638215.5
SCAR-L,Pn_King,1,122676.3,404156.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1427,JXJWFHN,2,167343,379584.3
S1897,Acutepigzzz,15,338897.4,534978.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,534,kele0107,29,337510.3,537630.6
M249,TLmain,28,336713.7,539049.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,598,RuijunSun,15,336678.5,536708.4
SCAR-L,zzZ929156389,17,183396.3,307761.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,711,0ARLAJ,20,187998.7,305778
M416,XMTV840,19,435936.8,638030.4,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,202,juninining,29,436610.9,638011
SKS,JXJWFHN,2,170835.6,376376.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1363,onheioqw651,3,194915.9,365303.3
AKM,qijwbb,13,445403.1,626903.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,90,ChristianDad,29,445003,624288.8
S1897,Yaze1127,27,112298.9,135887.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,241,Shine99,17,112225.5,135791.3
Bluezone,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1130,WILLiAm_LEEQWQ,28,0,0
AKM,Irongulince,21,381104.5,476814.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,232,MrChenYP,11,381971.2,476591.7
Vector,juninining,29,418774.3,640365.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,100,WingsOfMelody,16,419027.9,640554.6
SCAR-L,Pn_King,1,107520.9,436143.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1602,Monologue93,3,132009.2,425771.5
SCAR-L,JXJWFHN,2,163858.1,290030.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,634,fky1,22,163573.9,290106.7
SCAR-L,Pn_King,1,107601.3,436136.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1570,Humrous,5,148288.5,448345.6
Down and Out,zhouyiBB,17,179576.1,306768.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,711,uknowhu,20,184710,304147.3
SCAR-L,Pn_King,1,107558,436177.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1590,soulgraud,3,132242,425977.6
Down and Out,Pn_King,1,235879,519161.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,703,Irongulince,21,233965.9,517903.1
Bluezone,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1166,Rebirth-hero,23,0,0
M16A4,zhouyiBB,17,112503.6,135428,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,288,Whhh998,27,112594.6,135495.3
S1897,RuijunSun,15,336289.6,535592.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,554,PlutosNotAPlanet,29,337232.6,537603.9
UMP9,Monologue93,3,214733,246681.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,840,Clarences-,18,214481.5,246281.1
SKS,fuermol,29,440901.9,638123.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,150,G_Xan,26,440833.1,638020.4
SCAR-L,Pn_King,1,126676.1,467875.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1228,Greedli,10,133666.9,495558.3
S1897,Shine99,17,112515.6,135713.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,230,zuoman,27,112658.9,135910.7
Kar98k,dabuguolili,19,438028.1,623106.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,382,ztao802388,24,439455,629014.4
S1897,MuQing-3254,7,362231.8,412706.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,263,Vaefukua,25,362547.6,412949.2
Grenade,Acutepigzzz,15,335211.4,528520.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1114,Acutepigzzz,15,335211.4,528520.9
SCAR-L,gon_bu_cu,7,365299.5,418650.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,346,TaoGeH6,25,367255.9,419959.9
Down and Out,challengeliu,10,344514.5,559119.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,736,Wangte,19,344848.5,559186.6
M416,itzschizophrenia,22,194324.7,300729.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,435,sadas3d23as10d,20,194126.4,300571.7
SCAR-L,soulgraud,3,194210.9,397149.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1424,Jensonteng,7,194706.4,396032.5
Micro UZI,MuQing-3254,7,361349.1,413962.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,310,juzijuan-psd,25,361057.9,414657.7
S1897,Shine99,17,110589.2,135885.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,196,qwer2589,27,111032.6,136189.2
Down and Out,zhouyiBB,17,112256.7,135377.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,288,Yaze1127,27,112895.9,135270.2
AKM,Irongulince,21,380498.5,475262.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,213,Mr_Zoros,11,380502,476553.9
SCAR-L,Pn_King,1,125601.2,464481.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1182,Mr_wangqi,11,136415,463248.8
Punch,XMTV840,19,436484,637996.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,217,Darkdjl,29,0,0
Bluezone,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1498,fujiabin,6,130683.8,460925.1
UMP9,Pn_King,1,235599,519627.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,703,swerrty4,21,232813.8,519135.9
M16A4,challengeliu,10,344577.8,559069.4,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,736,dabuguolili,19,345031.3,558891.3
UMP9,Monologue93,3,198517,396870.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1398,MuQing-3254,7,197041.4,395374.9
AKM,benhoo666,18,201837.3,238113.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,540,ckshn88,23,201675.9,238321.9
Tommy Gun,Wanananananan,18,200414.1,235543,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,407,singerhunger,23,199982.3,236263
SCAR-L,Pn_King,1,126663.4,467877.5,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1222,challengeliu,10,133589,495897.5
Down and Out,JXJWFHN,2,167034.3,293124.5,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,658,MOWANGDD,22,170666.6,292863.7
Down and Out,JXJWFHN,2,181426.5,287162.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,859,zhouyiBB,17,186538.3,301012.9
SCAR-L,Pn_King,1,126440.1,461675.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1260,EugeneZhang,9,147069,463555.6
SKS,fuermol,29,440009.6,638205.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,168,BCH1201,29,440069.2,637992
Micro UZI,gon_bu_cu,7,363090.9,416491.5,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,325,ran007,25,363349.6,416480.3
UMP9,soulgraud,3,225528.3,246361.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,902,Wanananananan,18,226441.5,244725.8
Down and Out,dabuguolili,19,438067.1,623115.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,382,kranwulerjy,24,439874,628421
Down and Out,challengeliu,10,358096.5,573728.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,736,XMTV840,19,358060.3,573134.8
Down and Out,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1035,dachengge112,15,336511.6,529197.9
UMP9,Acutepigzzz,15,339300.5,533847.3,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,973,AaoZO,16,336311.4,529048.9
Down and Out,uknowhu,20,210449.4,284094.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,262,Cultivation--Ch,28,210114.6,282842
Down and Out,dachengge112,15,329853.1,539780.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,712,TLmain,28,338215.8,537979.8
S686,Mr_Zoros,11,381327.3,477733.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,198,Laughter_GAME,21,381449.7,477724.5
Mini 14,onheioqw651,3,222228.2,247551,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,904,benhoo666,18,222328.1,241800.9
SCAR-L,Pn_King,1,107829.7,436492.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1680,1475779086,2,138051.1,426127.1
M16A4,Clarences-,18,199692.8,235894,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,381,xjwlsq98,23,199780.1,235967.8
Bluezone,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1153,pengqing777,13,0,0
S12K,ztao802388,24,448646.9,621283.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,147,wlltq99,13,448589.5,621391.8
Bluezone,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1153,LiYue-Boom,13,0,0
Kar98k,XMTV840,19,439221.5,628085.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,321,1786sda,24,438365.1,619807.2
Down and Out,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1519,WQEDDDFAS,2,145298.9,388038.3
Down and Out,pengqing777,13,328282.3,550986.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,933,chaoer12,16,328156.7,527768.8
Punch,Pn_King,1,253476.2,427921.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,176,RIM777,4,253523.2,427994
S12K,uknowhu,20,212122.5,291861,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,175,Long_Huan,28,211762.8,291748.1
Bluezone,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1351,SSY2017520,29,150693.4,548916.9
Bluezone,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1496,gon_bu_cu,7,174204.1,401323.3
P1911,qwer2589,27,112871.4,134466.4,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,140,Liuge869777529,17,113101.1,134596.7
SCAR-L,Pn_King,1,107605.6,436258.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1595,play301,4,145371.8,433824.2
SCAR-L,1475779086,2,185594.1,296468.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,946,zzZ929156389,17,186123.7,297251.1
SCAR-L,JXJWFHN,2,167034.3,293124.5,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,658,ningmengxinsuan,22,169988.3,292798.8
Down and Out,Chu-Jian55,28,199766.5,277150.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,282,Chu-Jian55,28,199766.5,277150.2
Mini 14,kranwulerjy,24,438277.5,619283.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,293,qijwbb,13,431675.2,617733.4
S12K,challengeliu,10,457527.1,627365.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,120,chijiba37hao,26,457513.5,627583.8
Punch,Laughter_GAME,21,381704.6,478231,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,135,Mr_yaoxinyi,11,381683,478106.9
S12K,sadas3d23as10d,20,179435.9,305342.1,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,288,TheGodBackn,23,179311.8,305204.2
SCAR-L,uknowhu,20,210748.2,283111.2,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,230,MoMolaichiji,28,210030,282694.8
Punch,soulgraud,3,160401.2,207163.8,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,123,GZC001,7,160418.2,207082.7
Down and Out,,,,,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1498,Liuyongming-,6,0,0
Grenade,1197603390,26,425900.3,709504.9,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,317,1197603390,26,425900.3,709504.9
S12K,ztao802388,24,450500.4,621340.7,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,131,623791632,26,450675.2,621301.5
AKM,Humrous,5,146991.7,448524.6,ERANGEL,2U4GBNA0YmltdlEYw5AmXmDdUW5i2vyhBrlQeNFBgmYyzDpsc787A_hENiNlx6I5,1536,CHIJIDAXIAN6,4,148368.5,448353.5
Down and Out,tzlli,1,245513.7,481346.6,ERANGEL,2U4GBNA0YmloUGIumcTO14gr8rgZVexJO_xpcOj0xMlmhrLlJjOYL4g75Nlf53Hw,1958,Azmund,3,246506.3,484040.7
Falling,tywh,1,245047.2,479997.9,ERANGEL,2U4GBNA0YmloUGIumcTO14gr8rgZVexJO_xpcOj0xMlmhrLlJjOYL4g75Nlf53Hw,1958,Handsome_Bob,3,244501.3,483445.7
SCAR-L,Azmund,3,617626.9,297550.2,ERANGEL,2U4GBNA0YmloUGIumcTO14gr8rgZVexJO_xpcOj0xMlmhrLlJjOYL4g75Nlf53Hw,162,IAMTODD,45,617279.6,301432.5
